undefined;H50;facultyKatselmusUser nah;read&write
Ympäristötieteiden kandiohjelma;KH57_003;kosuJoryUser nah;read&write
Kasvatustieteiden kandiohjelma;KH60_001;kosuJoryUser nah;read&write
Politiikan ja viestinnän kandiohjelma;KH70_001;kosuJoryUser nah;read&write
Yhteiskunnallisen muutoksen kandiohjelma;KH70_002;kosuJoryUser nah;read&write
Sosiaalitieteiden kandiohjelma;KH70_003;kosuJoryUser nah;read&write
Taloustieteen kandiohjelma;KH70_004;kosuJoryUser nah;read&write
Kandidatprogrammet i samhällsvetenskaper;KH74_001;kosuJoryUser nah;read&write
Maataloustieteiden kandiohjelma;KH80_001;kosuJoryUser nah;read&write
Metsätieteiden kandiohjelma;KH80_002;kosuJoryUser nah;read&write
Elintarviketieteiden kandiohjelma;KH80_003;kosuJoryUser nah;read&write
Ympäristö- ja elintarviketalouden kandiohjelma;KH80_004;kosuJoryUser nah;read&write
Eläinlääketieteen kandiohjelma;KH90_001;kosuJoryUser nah;read&write
Teologian ja uskonnontutkimuksen maisteriohjelma;MH10_001;kosuJoryUser nah;read&write
Oikeustieteen maisterin koulutusohjelma;MH20_001;kosuJoryUser nah;read&write
Kansainvälisen liikejuridiikan maisteriohjelma (International Business Law);MH20_002;kosuJoryUser nah;read&write
Globaalia hallintoa koskevan oikeuden maisteriohjelma;MH20_003;kosuJoryUser nah;read&write
Lääketieteen koulutusohjelma;MH30_001;kosuJoryUser nah;read&write
Translationaalisen lääketieteen maisteriohjelma (Translational Medicine);MH30_002;kosuJoryUser nah;read&write
Hammaslääketieteen koulutusohjelma;MH30_003;kosuJoryUser nah;read&write
Psykologian maisteriohjelma;MH30_004;kosuJoryUser nah;read&write
Logopedian maisteriohjelma;MH30_005;kosuJoryUser nah;read&write
Taiteiden tutkimuksen maisteriohjelma;MH40_001;kosuJoryUser nah;read&write
Kielten maisteriohjelma;MH40_002;kosuJoryUser nah;read&write
Englannin kielen ja kirjallisuuden maisteriohjelma;MH40_003;kosuJoryUser nah;read&write
Venäjän tutkimuksen maisteriohjelma;MH40_004;kosuJoryUser nah;read&write
Kielellisen diversiteetin ja digitaalisten ihmistieteiden maisteriohjelma;MH40_005;kosuJoryUser nah;read&write
Kääntämisen ja tulkkauksen maisteriohjelma;MH40_006;kosuJoryUser nah;read&write
Suomen kielen ja suomalais-ugrilaisten kielten ja kulttuurien maisteriohjelma;MH40_007;kosuJoryUser nah;read&write
Pohjoismaisten kielten ja kirjallisuuksien maisteriohjelma;MH40_008;kosuJoryUser nah;read&write
Kirjallisuudentutkimuksen maisteriohjelma;MH40_009;kosuJoryUser nah;read&write
Kulttuuriperinnön maisteriohjelma;MH40_010;kosuJoryUser nah;read&write
Kulttuurienvälisen vuorovaikutuksen maisteriohjelma;MH40_011;kosuJoryUser nah;read&write
Alue- ja kulttuurintutkimuksen maisteriohjelma;MH40_012;kosuJoryUser nah;read&write
Kulttuurin ja kommunikaation maisteriohjelma;MH40_013;kosuJoryUser nah;read&write
Sukupuolentutkimuksen maisteriohjelma;MH40_014;kosuJoryUser nah;read&write
Historian maisteriohjelma;MH40_015;kosuJoryUser nah;read&write
Matematiikan ja tilastotieteen maisteriohjelma;MH50_001;kosuJoryUser nah;read&write
Life Science Informatics -maisteriohjelma;MH50_002;kosuJoryUser nah;read&write
Teoreettisten ja laskennallisten menetelmien maisteriohjelma;MH50_003;kosuJoryUser nah;read&write
Alkeishiukkasfysiikan ja astrofysikaalisten tieteiden maisteriohjelma;MH50_004;kosuJoryUser nah;read&write
Materiaalitutkimuksen maisteriohjelma;MH50_005;kosuJoryUser nah;read&write
Ilmakehätieteiden maisteriohjelma;MH50_006;kosuJoryUser nah;read&write
Kemian ja molekyylitieteiden maisteriohjelma;MH50_007;kosuJoryUser nah;read&write
Matematiikan, fysiikan ja kemian opettajan maisteriohjelma;MH50_008;kosuJoryUser nah;read&write
Tietojenkäsittelytieteen maisteriohjelma;MH50_009;kosuJoryUser nah;read&write
Datatieteen maisteriohjelma;MH50_010;kosuJoryUser nah;read&write
Geologian ja geofysiikan maisteriohjelma;MH50_011;kosuJoryUser nah;read&write
Maantieteen maisteriohjelma;MH50_012;kosuJoryUser nah;read&write
Kaupunkitutkimuksen ja suunnittelun maisteriohjelma;MH50_013;kosuJoryUser nah;read&write
Proviisorin koulutusohjelma;MH55_001;kosuJoryUser nah;read&write
Master’s programme in Pharmaceutical Research, Development and Safety.;MH55_002;kosuJoryUser nah;read&write
Ekologian ja evoluutiobiologian maisteriohjelma;MH57_001;kosuJoryUser nah;read&write
Kasvitieteen maisteriohjelma;MH57_002;kosuJoryUser nah;read&write
Genetiikan ja molekulaaristen biotieteiden maisteriohjelma;MH57_003;kosuJoryUser nah;read&write
Neurotieteen maisteriohjelma;MH57_004;kosuJoryUser nah;read&write
Ympäristömuutoksen ja globaalin kestävyyden maisteriohjelma;MH57_005;kosuJoryUser nah;read&write
Kasvatustieteiden maisteriohjelma;MH60_001;kosuJoryUser nah;read&write
Muuttuvan kasvatuksen ja koulutuksen maisteriohjelma;MH60_002;kosuJoryUser nah;read&write
Filosofian maisteriohjelma;MH70_001;kosuJoryUser nah;read&write
Politiikan ja viestinnän maisteriohjelma;MH70_002;kosuJoryUser nah;read&write
Globaalin politiikan ja viestinnän maisteriohjelma;MH70_003;kosuJoryUser nah;read&write
Yhteiskunnallisen muutoksen maisteriohjelma;MH70_004;kosuJoryUser nah;read&write
Nyky-yhteiskunnan tutkimuksen maisteriohjelma;MH70_005;kosuJoryUser nah;read&write
Euroopan ja pohjoismaiden tutkimuksen maisteriohjelma (European and Nordic Studies);MH70_006;kosuJoryUser nah;read&write
Yhteiskuntatieteiden maisteriohjelma;MH70_007;kosuJoryUser nah;read&write
Sosiaalitieteiden maisteriohjelma;MH70_008;kosuJoryUser nah;read&write
Taloustieteen maisteriohjelma;MH70_009;kosuJoryUser nah;read&write
Sosiaali- ja terveystutkimuksen ja johtamisen maisteriohjelma;MH70_011;kosuJoryUser nah;read&write
Maataloustieteiden maisteriohjelma;MH80_001;kosuJoryUser nah;read&write
Maatalous-, ympäristö- ja luonnonvaraekonomian maisteriohjelma;MH80_002;kosuJoryUser nah;read&write
Metsätieteiden maisteriohjelma;MH80_003;kosuJoryUser nah;read&write
Elintarviketieteiden maisteriohjelma;MH80_004;kosuJoryUser nah;read&write
Ihmisen ravitsemuksen ja ruokakäyttäytymisen maisteriohjelma;MH80_005;kosuJoryUser nah;read&write
Elintarviketalouden ja kulutuksen maisteriohjelma;MH80_006;kosuJoryUser nah;read&write
Mikrobiologian ja mikrobibiotekniikan maisteriohjelma;MH80_007;kosuJoryUser nah;read&write
Eläinlääketieteen lisensiaatin koulutusohjelma;MH90_001;kosuJoryUser nah;read&write
Geotieteiden kandiohjelma;KH50_006;randomRightsUser nah;read&write
Teologian ja uskonnontutkimuksen tohtoriohjelma;T920101;doctoralUser nah;read&write
Oikeustieteen tohtoriohjelma;T920102;doctoralUser nah;read&write
Historian ja kulttuuriperinnön tohtoriohjelma;T920103;doctoralUser nah;read&write
Kielentutkimuksen tohtoriohjelma;T920104;doctoralUser nah;read&write
Sukupuolen, kulttuurin ja yhteiskunnan tutkimuksen tohtoriohjelma;T920105;doctoralUser nah;read&write
Sosiaalitieteiden tohtoriohjelma;T920106;doctoralUser nah;read&write
Poliittisten, yhteiskunnallisten ja alueellisten muutosten tohtoriohjelma;T920107;doctoralUser nah;read&write
Taloustieteen tohtoriohjelma;T920108;doctoralUser nah;read&write
Koulun, kasvatuksen, yhteiskunnan ja kulttuurin tohtoriohjelma;T920109;doctoralUser nah;read&write
Kognition, oppimisen, opetuksen ja kommunikaation tohtoriohjelma;T920110;doctoralUser nah;read&write
Filosofian, taiteiden ja yhteiskunnan tutkimuksen tohtoriohjelma;T920111;doctoralUser nah;read&write
Biolääketieteellinen tohtoriohjelma;T921101;doctoralUser nah;read&write
Kliininen tohtoriohjelma;T921102;doctoralUser nah;read&write
Väestön terveyden tohtoriohjelma;T921103;doctoralUser nah;read&write
Suun terveystieteen tohtoriohjelma;T921104;doctoralUser nah;read&write
Lääketutkimuksen tohtoriohjelma;T921105;doctoralUser nah;read&write
Integroivien biotieteiden tohtoriohjelma;T921106;doctoralUser nah;read&write
Aivot ja mieli tohtoriohjelma;T921107;doctoralUser nah;read&write
Kliinisen eläinlääketieteen tohtoriohjelma;T921108;doctoralUser nah;read&write
Ihmisen käyttäytymisen tohtoriohjelma;T921109;doctoralUser nah;read&write
Luonnonvaraisten eliöiden tutkimuksen tohtoriohjelma;T922101;doctoralUser nah;read&write
Kasvitieteen tohtoriohjelma;T922102;doctoralUser nah;read&write
Ympäristöalan tieteidenvälinen tohtoriohjelma;T922103;doctoralUser nah;read&write
Uusiutuvien luonnonvarojen kestävän käytön tohtoriohjelma;T922104;doctoralUser nah;read&write
Mikrobiologian ja biotekniikan tohtoriohjelma;T922105;doctoralUser nah;read&write
Ruokaketjun ja terveyden tohtoriohjelma;T922106;doctoralUser nah;read&write
Alkeishiukkasfysiikan ja maailmankaikkeuden tutkimuksen tohtoriohjelma;T923101;doctoralUser nah;read&write
Geotieteiden tohtoriohjelma;T923102;doctoralUser nah;read&write
Ilmakehätieteiden tohtoriohjelma;T923103;doctoralUser nah;read&write
Kemian ja molekyylitutkimuksen tohtoriohjelma;T923104;doctoralUser nah;read&write
Matematiikan ja tilastotieteen tohtoriohjelma;T923105;doctoralUser nah;read&write
Materiaalitutkimuksen ja nanotieteiden tohtoriohjelma;T923106;doctoralUser nah;read&write
Tietojenkäsittelytieteen tohtoriohjelma;T923107;doctoralUser nah;read&write
Testaamisen tohtoriohjelma;T999999;doctoralUser nah;read&write
undefined;H10;Acual university worker, fake user nah;read
undefined;H20;Acual university worker, fake user nah;read
undefined;H30;Acual university worker, fake user nah;read
undefined;H40;Acual university worker, fake user nah;read
undefined;H50;Acual university worker, fake user nah;read
undefined;H55;Acual university worker, fake user nah;read
undefined;H57;Acual university worker, fake user nah;read
undefined;H60;Acual university worker, fake user nah;read
undefined;H70;Acual university worker, fake user nah;read
undefined;H74;Acual university worker, fake user nah;read
undefined;H80;Acual university worker, fake user nah;read
undefined;H90;Acual university worker, fake user nah;read
undefined;UNI;Acual university worker, fake user nah;read&write
undefined;HTEST;Acual university worker, fake user nah;read
undefined;UNI_EN;Acual university worker, fake user nah;read&write
undefined;UNI_SE;Acual university worker, fake user nah;read&write
Teologian ja uskonnontutkimuksen tohtoriohjelma;T920101;Acual university worker, fake user nah;read
Oikeustieteen tohtoriohjelma;T920102;Acual university worker, fake user nah;read
Historian ja kulttuuriperinnön tohtoriohjelma;T920103;Acual university worker, fake user nah;read
Kielentutkimuksen tohtoriohjelma;T920104;Acual university worker, fake user nah;read
Sukupuolen, kulttuurin ja yhteiskunnan tutkimuksen tohtoriohjelma;T920105;Acual university worker, fake user nah;read
Sosiaalitieteiden tohtoriohjelma;T920106;Acual university worker, fake user nah;read
Poliittisten, yhteiskunnallisten ja alueellisten muutosten tohtoriohjelma;T920107;Acual university worker, fake user nah;read
Taloustieteen tohtoriohjelma;T920108;Acual university worker, fake user nah;read
Koulun, kasvatuksen, yhteiskunnan ja kulttuurin tohtoriohjelma;T920109;Acual university worker, fake user nah;read
Kognition, oppimisen, opetuksen ja kommunikaation tohtoriohjelma;T920110;Acual university worker, fake user nah;read
Filosofian, taiteiden ja yhteiskunnan tutkimuksen tohtoriohjelma;T920111;Acual university worker, fake user nah;read
Biolääketieteellinen tohtoriohjelma;T921101;Acual university worker, fake user nah;read
Kliininen tohtoriohjelma;T921102;Acual university worker, fake user nah;read
Väestön terveyden tohtoriohjelma;T921103;Acual university worker, fake user nah;read
Suun terveystieteen tohtoriohjelma;T921104;Acual university worker, fake user nah;read
Lääketutkimuksen tohtoriohjelma;T921105;Acual university worker, fake user nah;read
Integroivien biotieteiden tohtoriohjelma;T921106;Acual university worker, fake user nah;read
Aivot ja mieli tohtoriohjelma;T921107;Acual university worker, fake user nah;read
Kliinisen eläinlääketieteen tohtoriohjelma;T921108;Acual university worker, fake user nah;read
Ihmisen käyttäytymisen tohtoriohjelma;T921109;Acual university worker, fake user nah;read
Luonnonvaraisten eliöiden tutkimuksen tohtoriohjelma;T922101;Acual university worker, fake user nah;read
Kasvitieteen tohtoriohjelma;T922102;Acual university worker, fake user nah;read
Ympäristöalan tieteidenvälinen tohtoriohjelma;T922103;Acual university worker, fake user nah;read
Uusiutuvien luonnonvarojen kestävän käytön tohtoriohjelma;T922104;Acual university worker, fake user nah;read
Mikrobiologian ja biotekniikan tohtoriohjelma;T922105;Acual university worker, fake user nah;read
Ruokaketjun ja terveyden tohtoriohjelma;T922106;Acual university worker, fake user nah;read
Alkeishiukkasfysiikan ja maailmankaikkeuden tutkimuksen tohtoriohjelma;T923101;Acual university worker, fake user nah;read
Geotieteiden tohtoriohjelma;T923102;Acual university worker, fake user nah;read
Ilmakehätieteiden tohtoriohjelma;T923103;Acual university worker, fake user nah;read
Kemian ja molekyylitutkimuksen tohtoriohjelma;T923104;Acual university worker, fake user nah;read
Matematiikan ja tilastotieteen tohtoriohjelma;T923105;Acual university worker, fake user nah;read
Materiaalitutkimuksen ja nanotieteiden tohtoriohjelma;T923106;Acual university worker, fake user nah;read
Tietojenkäsittelytieteen tohtoriohjelma;T923107;Acual university worker, fake user nah;read
Testaamisen tohtoriohjelma;T999999;Acual university worker, fake user nah;read
Teologian ja uskonnontutkimuksen kandiohjelma;KH10_001;Acual university worker, fake user nah;read
Oikeusnotaarin koulutusohjelma;KH20_001;Acual university worker, fake user nah;read
Psykologian kandiohjelma;KH30_001;Acual university worker, fake user nah;read
Logopedian kandiohjelma;KH30_002;Acual university worker, fake user nah;read
Filosofian kandiohjelma;KH40_001;Acual university worker, fake user nah;read
Taiteiden tutkimuksen kandiohjelma;KH40_002;Acual university worker, fake user nah;read
Kielten kandiohjelma;KH40_003;Acual university worker, fake user nah;read
Kotimaisten kielten ja kirjallisuuksien kandiohjelma;KH40_004;Acual university worker, fake user nah;read
Kulttuurien tutkimuksen kandiohjelma;KH40_005;Acual university worker, fake user nah;read
Historian kandiohjelma;KH40_006;Acual university worker, fake user nah;read
Matemaattisten tieteiden kandiohjelma;KH50_001;Acual university worker, fake user nah;read
Fysikaalisten tieteiden kandiohjelma;KH50_002;Acual university worker, fake user nah;read
Kemian kandiohjelma;KH50_003;Acual university worker, fake user nah;read
Matematiikan, fysiikan ja kemian opettajan kandiohjelma;KH50_004;Acual university worker, fake user nah;read
Tietojenkäsittelytieteen kandiohjelma;KH50_005;Acual university worker, fake user nah;read
Geotieteiden kandiohjelma;KH50_006;Acual university worker, fake user nah;read
Maantieteen kandiohjelma;KH50_007;Acual university worker, fake user nah;read
Luonnontieteiden kandiohjelma;KH50_008;Acual university worker, fake user nah;read
Farmaseutin koulutusohjelma;KH55_001;Acual university worker, fake user nah;read
Biologian kandiohjelma;KH57_001;Acual university worker, fake user nah;read
Molekyylibiotieteiden kandiohjelma;KH57_002;Acual university worker, fake user nah;read
Ympäristötieteiden kandiohjelma;KH57_003;Acual university worker, fake user nah;read
Kasvatustieteiden kandiohjelma;KH60_001;Acual university worker, fake user nah;read
Politiikan ja viestinnän kandiohjelma;KH70_001;Acual university worker, fake user nah;read
Yhteiskunnallisen muutoksen kandiohjelma;KH70_002;Acual university worker, fake user nah;read
Sosiaalitieteiden kandiohjelma;KH70_003;Acual university worker, fake user nah;read
Taloustieteen kandiohjelma;KH70_004;Acual university worker, fake user nah;read
Kandidatprogrammet i samhällsvetenskaper;KH74_001;Acual university worker, fake user nah;read
Maataloustieteiden kandiohjelma;KH80_001;Acual university worker, fake user nah;read
Metsätieteiden kandiohjelma;KH80_002;Acual university worker, fake user nah;read
Elintarviketieteiden kandiohjelma;KH80_003;Acual university worker, fake user nah;read
Ympäristö- ja elintarviketalouden kandiohjelma;KH80_004;Acual university worker, fake user nah;read
Eläinlääketieteen kandiohjelma;KH90_001;Acual university worker, fake user nah;read
Teologian ja uskonnontutkimuksen maisteriohjelma;MH10_001;Acual university worker, fake user nah;read
Oikeustieteen maisterin koulutusohjelma;MH20_001;Acual university worker, fake user nah;read
Kansainvälisen liikejuridiikan maisteriohjelma (International Business Law);MH20_002;Acual university worker, fake user nah;read
Globaalia hallintoa koskevan oikeuden maisteriohjelma;MH20_003;Acual university worker, fake user nah;read
Lääketieteen koulutusohjelma;MH30_001;Acual university worker, fake user nah;read
Translationaalisen lääketieteen maisteriohjelma (Translational Medicine);MH30_002;Acual university worker, fake user nah;read
Hammaslääketieteen koulutusohjelma;MH30_003;Acual university worker, fake user nah;read
Psykologian maisteriohjelma;MH30_004;Acual university worker, fake user nah;read
Logopedian maisteriohjelma;MH30_005;Acual university worker, fake user nah;read
Taiteiden tutkimuksen maisteriohjelma;MH40_001;Acual university worker, fake user nah;read
Kielten maisteriohjelma;MH40_002;Acual university worker, fake user nah;read
Englannin kielen ja kirjallisuuden maisteriohjelma;MH40_003;Acual university worker, fake user nah;read
Venäjän tutkimuksen maisteriohjelma;MH40_004;Acual university worker, fake user nah;read
Kielellisen diversiteetin ja digitaalisten ihmistieteiden maisteriohjelma;MH40_005;Acual university worker, fake user nah;read
Kääntämisen ja tulkkauksen maisteriohjelma;MH40_006;Acual university worker, fake user nah;read
Suomen kielen ja suomalais-ugrilaisten kielten ja kulttuurien maisteriohjelma;MH40_007;Acual university worker, fake user nah;read
Pohjoismaisten kielten ja kirjallisuuksien maisteriohjelma;MH40_008;Acual university worker, fake user nah;read
Kirjallisuudentutkimuksen maisteriohjelma;MH40_009;Acual university worker, fake user nah;read
Kulttuuriperinnön maisteriohjelma;MH40_010;Acual university worker, fake user nah;read
Kulttuurienvälisen vuorovaikutuksen maisteriohjelma;MH40_011;Acual university worker, fake user nah;read
Alue- ja kulttuurintutkimuksen maisteriohjelma;MH40_012;Acual university worker, fake user nah;read
Kulttuurin ja kommunikaation maisteriohjelma;MH40_013;Acual university worker, fake user nah;read
Sukupuolentutkimuksen maisteriohjelma;MH40_014;Acual university worker, fake user nah;read
Historian maisteriohjelma;MH40_015;Acual university worker, fake user nah;read
Matematiikan ja tilastotieteen maisteriohjelma;MH50_001;Acual university worker, fake user nah;read
Life Science Informatics -maisteriohjelma;MH50_002;Acual university worker, fake user nah;read
Teoreettisten ja laskennallisten menetelmien maisteriohjelma;MH50_003;Acual university worker, fake user nah;read
Alkeishiukkasfysiikan ja astrofysikaalisten tieteiden maisteriohjelma;MH50_004;Acual university worker, fake user nah;read
Materiaalitutkimuksen maisteriohjelma;MH50_005;Acual university worker, fake user nah;read
Ilmakehätieteiden maisteriohjelma;MH50_006;Acual university worker, fake user nah;read
Kemian ja molekyylitieteiden maisteriohjelma;MH50_007;Acual university worker, fake user nah;read
Matematiikan, fysiikan ja kemian opettajan maisteriohjelma;MH50_008;Acual university worker, fake user nah;read
Tietojenkäsittelytieteen maisteriohjelma;MH50_009;Acual university worker, fake user nah;read
Datatieteen maisteriohjelma;MH50_010;Acual university worker, fake user nah;read
Geologian ja geofysiikan maisteriohjelma;MH50_011;Acual university worker, fake user nah;read
Maantieteen maisteriohjelma;MH50_012;Acual university worker, fake user nah;read
Kaupunkitutkimuksen ja suunnittelun maisteriohjelma;MH50_013;Acual university worker, fake user nah;read
Proviisorin koulutusohjelma;MH55_001;Acual university worker, fake user nah;read
Master’s programme in Pharmaceutical Research, Development and Safety.;MH55_002;Acual university worker, fake user nah;read
Ekologian ja evoluutiobiologian maisteriohjelma;MH57_001;Acual university worker, fake user nah;read
Kasvitieteen maisteriohjelma;MH57_002;Acual university worker, fake user nah;read
Genetiikan ja molekulaaristen biotieteiden maisteriohjelma;MH57_003;Acual university worker, fake user nah;read
Neurotieteen maisteriohjelma;MH57_004;Acual university worker, fake user nah;read
Ympäristömuutoksen ja globaalin kestävyyden maisteriohjelma;MH57_005;Acual university worker, fake user nah;read
Kasvatustieteiden maisteriohjelma;MH60_001;Acual university worker, fake user nah;read
Muuttuvan kasvatuksen ja koulutuksen maisteriohjelma;MH60_002;Acual university worker, fake user nah;read
Filosofian maisteriohjelma;MH70_001;Acual university worker, fake user nah;read
Politiikan ja viestinnän maisteriohjelma;MH70_002;Acual university worker, fake user nah;read
Globaalin politiikan ja viestinnän maisteriohjelma;MH70_003;Acual university worker, fake user nah;read
Yhteiskunnallisen muutoksen maisteriohjelma;MH70_004;Acual university worker, fake user nah;read
Nyky-yhteiskunnan tutkimuksen maisteriohjelma;MH70_005;Acual university worker, fake user nah;read
Euroopan ja pohjoismaiden tutkimuksen maisteriohjelma (European and Nordic Studies);MH70_006;Acual university worker, fake user nah;read
Yhteiskuntatieteiden maisteriohjelma;MH70_007;Acual university worker, fake user nah;read
Sosiaalitieteiden maisteriohjelma;MH70_008;Acual university worker, fake user nah;read
Taloustieteen maisteriohjelma;MH70_009;Acual university worker, fake user nah;read
Sosiaali- ja terveystutkimuksen ja johtamisen maisteriohjelma;MH70_011;Acual university worker, fake user nah;read
Maataloustieteiden maisteriohjelma;MH80_001;Acual university worker, fake user nah;read
Maatalous-, ympäristö- ja luonnonvaraekonomian maisteriohjelma;MH80_002;Acual university worker, fake user nah;read
Metsätieteiden maisteriohjelma;MH80_003;Acual university worker, fake user nah;read
Elintarviketieteiden maisteriohjelma;MH80_004;Acual university worker, fake user nah;read
Ihmisen ravitsemuksen ja ruokakäyttäytymisen maisteriohjelma;MH80_005;Acual university worker, fake user nah;read
Elintarviketalouden ja kulutuksen maisteriohjelma;MH80_006;Acual university worker, fake user nah;read
Mikrobiologian ja mikrobibiotekniikan maisteriohjelma;MH80_007;Acual university worker, fake user nah;read
Eläinlääketieteen lisensiaatin koulutusohjelma;MH90_001;Acual university worker, fake user nah;read
undefined;H40;Acual dekaani fake user AcualFakePerson;read&write
Teologian ja uskonnontutkimuksen tohtoriohjelma;T920101;Acual dekaani fake user AcualFakePerson;read
Oikeustieteen tohtoriohjelma;T920102;Acual dekaani fake user AcualFakePerson;read
Historian ja kulttuuriperinnön tohtoriohjelma;T920103;Acual dekaani fake user AcualFakePerson;read
Kielentutkimuksen tohtoriohjelma;T920104;Acual dekaani fake user AcualFakePerson;read
Sukupuolen, kulttuurin ja yhteiskunnan tutkimuksen tohtoriohjelma;T920105;Acual dekaani fake user AcualFakePerson;read
Sosiaalitieteiden tohtoriohjelma;T920106;Acual dekaani fake user AcualFakePerson;read
Poliittisten, yhteiskunnallisten ja alueellisten muutosten tohtoriohjelma;T920107;Acual dekaani fake user AcualFakePerson;read
Taloustieteen tohtoriohjelma;T920108;Acual dekaani fake user AcualFakePerson;read
Koulun, kasvatuksen, yhteiskunnan ja kulttuurin tohtoriohjelma;T920109;Acual dekaani fake user AcualFakePerson;read
Kognition, oppimisen, opetuksen ja kommunikaation tohtoriohjelma;T920110;Acual dekaani fake user AcualFakePerson;read
Filosofian, taiteiden ja yhteiskunnan tutkimuksen tohtoriohjelma;T920111;Acual dekaani fake user AcualFakePerson;read
Biolääketieteellinen tohtoriohjelma;T921101;Acual dekaani fake user AcualFakePerson;read
Kliininen tohtoriohjelma;T921102;Acual dekaani fake user AcualFakePerson;read
Väestön terveyden tohtoriohjelma;T921103;Acual dekaani fake user AcualFakePerson;read
Suun terveystieteen tohtoriohjelma;T921104;Acual dekaani fake user AcualFakePerson;read
Lääketutkimuksen tohtoriohjelma;T921105;Acual dekaani fake user AcualFakePerson;read
Integroivien biotieteiden tohtoriohjelma;T921106;Acual dekaani fake user AcualFakePerson;read
Aivot ja mieli tohtoriohjelma;T921107;Acual dekaani fake user AcualFakePerson;read
Kliinisen eläinlääketieteen tohtoriohjelma;T921108;Acual dekaani fake user AcualFakePerson;read
Ihmisen käyttäytymisen tohtoriohjelma;T921109;Acual dekaani fake user AcualFakePerson;read
Luonnonvaraisten eliöiden tutkimuksen tohtoriohjelma;T922101;Acual dekaani fake user AcualFakePerson;read
Kasvitieteen tohtoriohjelma;T922102;Acual dekaani fake user AcualFakePerson;read
Ympäristöalan tieteidenvälinen tohtoriohjelma;T922103;Acual dekaani fake user AcualFakePerson;read
Uusiutuvien luonnonvarojen kestävän käytön tohtoriohjelma;T922104;Acual dekaani fake user AcualFakePerson;read
Mikrobiologian ja biotekniikan tohtoriohjelma;T922105;Acual dekaani fake user AcualFakePerson;read
Ruokaketjun ja terveyden tohtoriohjelma;T922106;Acual dekaani fake user AcualFakePerson;read
Alkeishiukkasfysiikan ja maailmankaikkeuden tutkimuksen tohtoriohjelma;T923101;Acual dekaani fake user AcualFakePerson;read
Geotieteiden tohtoriohjelma;T923102;Acual dekaani fake user AcualFakePerson;read
Ilmakehätieteiden tohtoriohjelma;T923103;Acual dekaani fake user AcualFakePerson;read
Kemian ja molekyylitutkimuksen tohtoriohjelma;T923104;Acual dekaani fake user AcualFakePerson;read
Matematiikan ja tilastotieteen tohtoriohjelma;T923105;Acual dekaani fake user AcualFakePerson;read
Materiaalitutkimuksen ja nanotieteiden tohtoriohjelma;T923106;Acual dekaani fake user AcualFakePerson;read
Tietojenkäsittelytieteen tohtoriohjelma;T923107;Acual dekaani fake user AcualFakePerson;read
Testaamisen tohtoriohjelma;T999999;Acual dekaani fake user AcualFakePerson;read
Teologian ja uskonnontutkimuksen kandiohjelma;KH10_001;Acual dekaani fake user AcualFakePerson;read
Oikeusnotaarin koulutusohjelma;KH20_001;Acual dekaani fake user AcualFakePerson;read
Psykologian kandiohjelma;KH30_001;Acual dekaani fake user AcualFakePerson;read
Logopedian kandiohjelma;KH30_002;Acual dekaani fake user AcualFakePerson;read
Filosofian kandiohjelma;KH40_001;Acual dekaani fake user AcualFakePerson;read
Taiteiden tutkimuksen kandiohjelma;KH40_002;Acual dekaani fake user AcualFakePerson;read
Kielten kandiohjelma;KH40_003;Acual dekaani fake user AcualFakePerson;read
Kotimaisten kielten ja kirjallisuuksien kandiohjelma;KH40_004;Acual dekaani fake user AcualFakePerson;read
Kulttuurien tutkimuksen kandiohjelma;KH40_005;Acual dekaani fake user AcualFakePerson;read
Historian kandiohjelma;KH40_006;Acual dekaani fake user AcualFakePerson;read
Matemaattisten tieteiden kandiohjelma;KH50_001;Acual dekaani fake user AcualFakePerson;read
Fysikaalisten tieteiden kandiohjelma;KH50_002;Acual dekaani fake user AcualFakePerson;read
Kemian kandiohjelma;KH50_003;Acual dekaani fake user AcualFakePerson;read
Matematiikan, fysiikan ja kemian opettajan kandiohjelma;KH50_004;Acual dekaani fake user AcualFakePerson;read
Tietojenkäsittelytieteen kandiohjelma;KH50_005;Acual dekaani fake user AcualFakePerson;read
Geotieteiden kandiohjelma;KH50_006;Acual dekaani fake user AcualFakePerson;read
Maantieteen kandiohjelma;KH50_007;Acual dekaani fake user AcualFakePerson;read
Luonnontieteiden kandiohjelma;KH50_008;Acual dekaani fake user AcualFakePerson;read
Farmaseutin koulutusohjelma;KH55_001;Acual dekaani fake user AcualFakePerson;read
Biologian kandiohjelma;KH57_001;Acual dekaani fake user AcualFakePerson;read
Molekyylibiotieteiden kandiohjelma;KH57_002;Acual dekaani fake user AcualFakePerson;read
Ympäristötieteiden kandiohjelma;KH57_003;Acual dekaani fake user AcualFakePerson;read
Kasvatustieteiden kandiohjelma;KH60_001;Acual dekaani fake user AcualFakePerson;read
Politiikan ja viestinnän kandiohjelma;KH70_001;Acual dekaani fake user AcualFakePerson;read
Yhteiskunnallisen muutoksen kandiohjelma;KH70_002;Acual dekaani fake user AcualFakePerson;read
Sosiaalitieteiden kandiohjelma;KH70_003;Acual dekaani fake user AcualFakePerson;read
Taloustieteen kandiohjelma;KH70_004;Acual dekaani fake user AcualFakePerson;read
Kandidatprogrammet i samhällsvetenskaper;KH74_001;Acual dekaani fake user AcualFakePerson;read
